"","b_Nu_Intercept","b_eta_Intercept","b_tau_Intercept","b_rho_Intercept","sd_group__Nu_Intercept","sd_group__eta_Intercept","sd_group__tau_Intercept","sd_group__rho_Intercept","sigma","r_group__Nu.h15.Intercept.","r_group__Nu.h16.Intercept.","r_group__eta.h15.Intercept.","r_group__eta.h16.Intercept.","r_group__tau.h15.Intercept.","r_group__tau.h16.Intercept.","r_group__rho.h15.Intercept.","r_group__rho.h16.Intercept.","lp__"
"627",-0.0186133,-0.606492,-1.35366,0.298855,2.8557,0.941098,2.05805,0.96184,0,-1.74504,0.630038,1.99137,1.57043,-1.95098,0.811935,0.681867,0.553844,-144.507
"628",-0.397478,-0.571032,-1.58191,0.810114,2.85455,1.00828,1.09465,0.243724,0,-0.128597,1.06233,1.92928,1.52673,-0.938318,1.08549,0.0850423,0.012281,-148.052
"629",0.362241,0.457191,-0.618886,0.923645,2.16202,0.6159,1.52793,0.0914573,0,-1.63484,0.256443,0.921985,0.512118,-2.34145,0.0355826,0.0263838,-0.0431899,-143.795
"630",0.0847366,0.36305,-0.547379,0.864244,2.10851,0.590247,1.06614,0.0923046,0,-0.727665,0.670497,1.00535,0.595995,-1.97129,0.0458438,0.0355404,-0.0256193,-148.323
"631",0.827001,0.284862,-1.09572,0.902312,1.49702,0.578106,2.33844,0.112277,0,-2.11345,-0.143085,1.10141,0.678685,-1.79193,0.539632,0.0441747,-0.0376155,-146.104
"632",0.935129,0.923584,-0.330842,1.01773,1.17653,0.448011,2.49292,0.425021,0,-1.70598,-0.137852,0.441967,0.0322631,-2.42555,-0.133082,-0.0902296,-0.203115,-144.571
"633",0.544729,1.09829,-0.0396028,0.916166,1.16641,0.604298,1.95076,0.134391,0,-1.71855,0.188666,0.267702,-0.132531,-2.74566,-0.481067,0.0044025,-0.0633169,-144.645
"634",0.590258,0.648587,-0.106189,0.928487,2.70313,0.599022,1.97539,0.11481,0,-1.41845,0.197937,0.721766,0.310896,-2.5484,-0.402616,-0.0116656,-0.0843839,-145.512
"635",0.757547,0.703157,-0.177534,0.921536,2.63537,0.591306,1.91887,0.136078,0,-1.85787,-0.155084,0.664718,0.261161,-2.55573,-0.345528,-0.00214302,-0.0815362,-145.055
"636",0.709952,0.723883,0.311374,0.541333,2.2902,0.475458,2.60441,0.310462,0,-2.58008,-0.0378852,0.653618,0.234298,-3.43659,-0.821549,0.412652,0.291942,-143.389
"637",0.659231,0.78917,0.297151,0.698181,2.36483,0.496768,2.50796,0.24481,0,-2.50236,0.00746462,0.612801,0.171371,-3.71076,-0.857201,0.301628,0.165817,-144.099
"638",0.595638,1.18567,-0.987143,0.752957,2.1562,0.431949,2.02218,0.179504,0,-1.84267,0.023094,0.187485,-0.219891,-1.9469,0.409833,0.189598,0.122798,-143.507
"639",1.08773,1.01005,-1.16133,0.777677,1.65807,0.518636,1.15757,0.181179,0,-2.44909,-0.424991,0.358381,-0.0514646,-1.65218,0.643169,0.146531,0.0618975,-146.155
"640",1.04593,0.920185,-0.590191,0.916476,1.9863,0.462883,2.08426,0.141798,0,-2.56312,-0.527964,0.469523,0.0484953,-2.5145,0.0123826,0.053711,-0.0488157,-144.334
"641",0.552257,1.00185,-1.62216,0.75932,1.94946,0.390422,1.32715,0.145648,0,-2.31486,0.0299344,0.389407,-0.0449876,-1.5602,1.07285,0.215084,0.0851545,-147.293
"642",-0.123303,0.458119,-1.73152,0.516528,1.91153,0.677166,1.48826,0.182437,0,-1.88147,0.633127,0.93452,0.504706,-1.6931,1.15124,0.472829,0.346715,-149.768
"643",0.711655,0.336558,-0.847623,0.619196,1.26989,0.961625,1.50073,0.130267,0,-1.87563,0.122068,1.02558,0.613243,-1.89741,0.368802,0.293602,0.202612,-149.67
"644",-1.02115,1.0139,-1.55818,0.749066,1.7774,0.450879,1.83103,0.263327,0,-1.13244,1.87767,0.38677,-0.0620967,-1.94174,1.07734,0.249663,0.0784429,-146.688
"645",-0.468665,1.05476,-1.04915,0.517629,1.18544,0.271562,1.96671,0.335353,0,-1.7514,1.14213,0.335577,-0.0939236,-2.35621,0.489177,0.466307,0.346747,-144.182
"646",-0.387019,1.17416,-0.64023,0.665343,1.14967,0.227602,2.30287,0.32563,0,-1.48454,1.13551,0.21265,-0.214831,-2.60061,0.115362,0.307022,0.185569,-143.249
"647",-0.507113,1.09777,-0.434236,0.831029,1.44789,0.268374,1.49392,0.152045,0,-1.26884,1.15377,0.280636,-0.13508,-2.65209,-0.148246,0.12145,0.0458223,-144.386
"648",-0.770739,1.09194,-1.01598,0.704516,1.68315,0.315165,0.717272,0.179773,0,-0.545221,1.32654,0.289802,-0.134224,-1.73746,0.455596,0.219324,0.146807,-151.177
"649",-0.781149,1.13375,-0.942359,0.770038,1.7223,0.297864,0.911369,0.138618,0,-0.349557,1.41682,0.23419,-0.170115,-2.0086,0.365919,0.175226,0.103451,-147.224
"650",-0.592481,1.08695,-1.00585,0.53806,1.19601,0.446902,0.90773,0.281441,0,-0.968101,1.28491,0.309713,-0.129189,-2.01663,0.502534,0.427026,0.290694,-147.372
"651",-0.899885,1.01899,-0.577126,0.888168,1.56215,0.537473,1.81161,0.137703,0,-0.295744,1.54266,0.353415,-0.0541171,-2.26747,0.00469065,0.0467964,-0.0157654,-142.688
"652",-1.24775,0.868374,-1.03852,0.95259,1.2702,0.410149,1.33203,0.244078,0,-0.140318,1.85044,0.506432,0.0957234,-1.93897,0.48312,-0.00722035,-0.0923474,-143.145
"653",-0.811445,0.87372,-1.14353,0.89106,1.2624,0.470618,1.89032,0.294862,0,-0.480924,1.54189,0.51651,0.0843546,-1.90086,0.619391,0.0774291,-0.0444684,-142.2
"654",0.274903,1.3188,-1.78429,0.918106,1.40291,0.462432,3.39305,0.118251,0,-2.05185,0.498998,0.0516728,-0.360252,-1.1765,1.28176,0.0124989,-0.0807044,-148.095
"655",0.263266,1.13895,-1.90724,0.851678,0.928055,0.398484,2.70928,0.263345,0,-1.12132,0.246057,0.216706,-0.16972,-0.725384,1.29802,0.0494428,0.0318028,-147.235
"656",0.408615,1.13778,-2.35884,0.840292,0.903165,0.316068,3.02078,0.186439,0,-1.29035,0.216344,0.222211,-0.177025,-0.338248,1.81254,0.0728048,0.0140498,-147.149
"657",-1.04887,1.12991,-0.978197,0.948902,1.2379,0.556084,2.89436,0.162611,0,0.0829542,1.63429,0.237048,-0.162599,-1.84309,0.426391,-0.013951,-0.0886848,-146.259
"658",0.258315,0.834981,-1.60792,0.712062,1.3036,0.62981,3.29972,0.262218,0,-1.81186,0.41198,0.561561,0.121722,-1.59451,1.08978,0.268347,0.122247,-144.932
"659",0.614416,0.814232,-1.32331,0.640912,1.3115,0.492088,3.28737,0.537978,0,-1.82887,-0.0679483,0.565193,0.1515,-1.5039,0.708407,0.292264,0.246567,-145.532
"660",0.755812,0.670949,-1.54272,0.717422,1.3543,0.56822,2.78518,0.138349,0,-1.9213,-0.0283188,0.700025,0.286672,-1.31285,1.03385,0.216887,0.119091,-144.447
"661",-0.516894,0.179271,-0.168401,0.637873,1.66706,0.680767,3.42462,0.231809,0,-0.368644,1.27168,1.18654,0.779696,-2.5975,-0.333115,0.288702,0.200201,-145.051
"662",1.50126,0.0097789,0.222415,0.891165,1.58245,1.14545,2.8126,0.0598714,0,-2.96809,-0.965276,1.36854,0.958133,-3.20063,-0.823086,0.0561889,-0.00997362,-145.748
"663",0.449874,0.195532,-0.180519,0.833647,1.51372,0.990355,2.44843,0.156738,0,-1.88143,0.266919,1.18577,0.75707,-2.88257,-0.305169,0.126817,-0.0168284,-142.277
"664",-1.06905,1.14509,0.288251,0.796007,1.41744,0.902132,1.87378,0.228903,0,-0.10936,1.5916,0.231938,-0.172832,-3.20873,-0.890713,0.149771,0.0890496,-143.645
"665",0.0125407,1.09786,-0.428191,0.970875,1.81305,1.16237,2.45389,0.195538,0,-2.32898,0.536673,0.303895,-0.13805,-3.08325,-0.133844,0.0282177,-0.119664,-143.989
"666",-0.579295,1.18266,-0.0387447,0.618828,0.933015,1.84084,2.43152,0.342535,0,-1.68877,1.14331,0.208207,-0.223107,-3.38794,-0.508229,0.366363,0.227712,-143.991
"667",0.0519109,0.979177,-2.09134,0.782559,1.53919,1.65089,1.6208,0.286757,0,-1.49253,0.45347,0.409999,-0.0124236,-1.07328,1.533,0.191877,0.0721697,-144.912
"668",-0.0407208,0.672307,-1.34297,0.670875,1.04541,1.3823,1.43258,0.140392,0,-1.81325,0.810168,0.71015,0.288724,-1.64285,0.845852,0.271906,0.16803,-147.505
"669",-0.947662,0.563448,-1.36679,0.85529,0.803202,1.3155,1.89435,0.050718,0,0.27817,1.37137,0.807709,0.401493,-1.2725,0.756611,0.0635216,0.0188428,-150.068
"670",-0.842175,0.511995,0.856843,0.821451,0.67367,2.23372,2.90204,0.160874,0,-0.458947,1.35352,0.881965,0.454673,-3.98997,-1.42281,0.159284,0.0364806,-147.951
"671",-0.796894,0.239704,-0.164053,0.813668,1.09477,2.07343,2.10307,0.181987,0,-0.607282,1.45418,1.13714,0.719197,-2.884,-0.361343,0.142298,0.026188,-141.85
"672",-0.184736,0.641915,-1.21879,0.562508,1.30967,1.43825,1.27318,0.338531,0,-1.07348,0.77611,0.74075,0.323912,-1.64345,0.631929,0.378549,0.315645,-142.131
"673",-0.256513,0.0174319,-0.169241,0.846519,1.16105,2.66436,1.39531,0.0848548,0,-0.960852,0.975332,1.36919,0.94246,-2.79002,-0.358612,0.113165,0.00278595,-145.183
"674",-0.128828,-0.156537,-0.613454,0.895223,0.762555,1.98406,1.52431,0.0858541,0,-0.503494,0.693672,1.52913,1.12012,-2.00201,0.0605999,0.0240911,-0.0429844,-145.494
"675",-0.0285775,-0.177018,-1.20782,0.902733,0.452877,1.79387,0.912155,0.0393915,0,-0.696862,0.484825,1.54036,1.14605,-1.52681,0.587795,0.0242028,-0.0175859,-150.535
"676",-0.412184,0.238038,-0.699262,0.915755,0.547442,1.77198,1.04731,0.0416131,0,-0.926188,0.821066,1.14541,0.739583,-2.2813,0.0529991,0.03909,-0.0112929,-150.102
"677",-0.435841,-0.0532798,-0.753722,0.863597,0.562235,1.77987,1.21312,0.0628439,0,-0.782121,0.928259,1.42878,1.02617,-2.11459,0.144104,0.0736619,0.0246256,-146.853
"678",-0.224872,-0.495233,-1.07111,0.888406,0.694645,2.71416,1.32784,0.0286701,0,-1.09042,0.720144,1.85414,1.4615,-1.73604,0.445138,0.0269527,0.000307944,-150.765
"679",-0.750189,-0.0446386,-0.69549,0.826014,0.989504,2.81293,1.47289,0.13627,0,-0.058595,1.33258,1.40218,1.00345,-1.96167,0.148616,0.079994,0.0224244,-145.888
"680",-0.261723,-0.517145,-0.566069,0.947155,0.574779,4.28679,1.62318,0.123939,0,-0.22822,0.952662,1.89358,1.48011,-2.04006,0.0183789,-0.0210109,-0.085194,-149.476
"681",-0.330096,-0.209136,-0.209107,0.8637,0.725221,2.86901,1.5266,0.156766,0,-0.554589,0.94083,1.56513,1.17223,-2.46644,-0.358962,0.0411788,0.00148825,-145.081
"682",-0.724447,-0.152439,-0.334351,0.927927,1.02396,2.80789,1.14734,0.164278,0,-0.631991,1.42098,1.5488,1.11101,-2.76168,-0.166409,0.0476005,-0.0977058,-144.707
"683",-0.628484,-0.397259,-0.404134,0.867777,1.35265,2.67149,0.930827,0.111427,0,-0.833428,1.23994,1.77155,1.35544,-2.53476,-0.111734,0.0736257,-0.0375532,-146.312
"684",0.322779,-0.177114,-0.725391,0.908135,1.5115,2.54585,0.953553,0.144151,0,-1.94853,0.364314,1.56785,1.14607,-2.5164,0.157398,0.0709079,-0.029012,-147.413
"685",0.159168,0.91394,-0.637591,1.14861,0.950786,1.15883,0.802896,0.626713,0,-1.2265,0.557724,0.463989,0.0507443,-2.23521,0.118082,-0.205545,-0.298838,-144.347
"686",-0.396638,1.15227,-0.481243,1.50857,1.72894,0.668893,0.811799,0.602984,0,-1.03692,1.01955,0.225359,-0.189849,-2.33901,-0.0375579,-0.581023,-0.670291,-146.658
"687",-0.368063,0.736634,0.581405,1.0984,1.76752,0.975597,1.31621,1.06208,0,-1.92579,1.0103,0.678544,0.23416,-4.27017,-1.18194,-0.0765108,-0.20361,-150.28
"688",-0.781774,0.0338133,-0.502082,1.28814,2.08751,1.16095,0.929606,0.304695,0,-1.18113,1.30699,1.35033,0.936655,-2.71869,-0.0886462,-0.320433,-0.409269,-146.794
"689",-0.338536,0.447802,-0.967057,0.925626,0.729561,0.721797,0.796539,0.0736739,0,-0.21659,0.973711,0.919908,0.51197,-1.77515,0.400596,0.0104009,-0.062443,-149.753
"690",-0.310725,0.365114,0.327751,0.946086,0.662157,0.6617,0.837347,0.163808,0,-0.0320592,0.872911,0.977321,0.602394,-2.70274,-0.898962,-0.0815844,-0.0773221,-154.066
"691",-0.207792,0.669564,0.0957676,0.960838,0.643573,0.571806,0.800268,0.141548,0,-0.224571,0.751066,0.688818,0.292061,-2.56214,-0.682121,-0.069902,-0.0905789,-152.196
"692",0.257037,0.992105,-0.448613,0.909384,0.650754,0.531796,0.751923,0.136673,0,-1.03652,0.332333,0.377728,-0.0298442,-2.29051,-0.12158,0.0210388,-0.0443848,-147.515
"693",0.00927609,0.836984,-1.03015,0.692073,1.40715,0.51933,0.900559,0.99352,0,-1.60153,0.723081,0.538692,0.124158,-2.02884,0.490306,0.260226,0.167626,-143.046
"694",-0.868889,0.698867,-1.25001,0.915411,1.11404,0.805046,0.860101,0.702349,0,-0.388709,1.3929,0.69528,0.266994,-1.75028,0.678624,0.0520542,-0.0521649,-144.576
"695",-0.774107,0.641787,-1.34426,1.47406,1.17352,0.88998,0.622108,0.610604,0,0.204176,1.49301,0.723688,0.315508,-1.16769,0.778182,-0.572203,-0.602812,-155.122
"696",0.184315,1.16916,-1.52359,0.456336,0.543662,0.35068,0.671135,0.992385,0,-0.678685,0.493144,0.190217,-0.205426,-1.14794,0.999383,0.465121,0.393142,-149.469
"697",-0.17467,1.25706,-1.63288,0.808493,0.726872,0.443163,0.648231,0.726196,0,-0.547634,0.871774,0.107627,-0.298403,-0.968591,1.11318,0.0973436,0.0351186,-146.098
"698",-0.0822351,1.2755,-1.68616,0.854943,0.695626,0.467262,0.654099,0.565176,0,-0.57741,0.834843,0.0896633,-0.317799,-0.927696,1.19418,0.058697,-0.0251329,-146.761
"699",-0.706308,1.16235,-1.81528,0.928287,0.855852,0.390362,0.863061,0.567655,0,-0.509871,1.43364,0.218681,-0.211772,-1.19681,1.35803,0.0324377,-0.131009,-147.678
"700",-0.805476,0.917033,-1.14215,1.00894,0.707114,0.566775,1.01333,0.566875,0,-0.500197,1.44269,0.454741,0.0484591,-1.76988,0.618152,-0.0699194,-0.164723,-144.334
"701",-0.729096,0.942841,-0.983803,1.08165,0.775223,0.509274,1.09152,0.544656,0,-0.464443,1.52376,0.432576,0.00417235,-1.89466,0.517559,-0.142379,-0.276254,-146.291
"702",-0.75604,0.625145,-0.47172,1.02489,0.823277,0.663573,1.37291,0.323981,0,-0.1999,1.47888,0.752429,0.336441,-2.25234,-0.0414653,-0.0984641,-0.179928,-144.895
"703",-0.462211,0.921632,-0.139216,0.960597,0.680581,0.557199,1.37093,0.621264,0,-0.841773,1.02378,0.469176,0.0453577,-2.92955,-0.417375,0.0077851,-0.101144,-144.527
"704",-0.197386,1.28292,-0.87942,0.713032,0.576014,0.832467,2.08214,0.547657,0,-0.875563,0.915109,0.0964097,-0.32879,-1.9796,0.390935,0.228431,0.108613,-143.617
"705",-0.351069,1.08559,0.466288,0.577081,0.856619,0.644071,2.56315,0.725929,0,-0.971228,1.12464,0.294397,-0.13382,-3.37398,-0.954669,0.366671,0.246473,-141.854
"706",-0.986696,1.09724,-1.02342,0.753605,0.966097,0.765245,2.07672,0.663506,0,-0.247067,1.56721,0.2906,-0.133191,-2.07869,0.435738,0.220322,0.120658,-142.341
"707",-0.680619,1.02755,-1.14277,0.0383497,1.24329,0.41011,1.32263,1.15568,0,-0.164242,1.23093,0.348159,-0.0622899,-1.53988,0.571359,0.884333,0.827085,-142.957
"708",-0.120001,1.07417,-1.44678,0.0549511,1.78855,0.392119,1.50482,1.05158,0,-0.848944,0.79155,0.308538,-0.113541,-1.3983,0.918981,0.892036,0.792141,-141.561
"709",0.413398,1.34901,-1.61149,-0.381049,1.42244,0.522272,1.28199,1.32062,0,-1.55861,0.109594,0.0148235,-0.380855,-1.20403,0.992923,1.30524,1.27011,-144.933
"710",0.905104,1.45564,-0.946225,-0.464562,1.66493,0.828214,1.14251,1.44431,0,-1.60152,-0.0750809,-0.0910485,-0.497921,-1.74864,0.445869,1.38552,1.30796,-146.824
"711",-0.250155,1.31401,-2.79528,0.237909,1.50576,0.32069,0.973745,0.800951,0,-1.55045,0.868829,0.0720725,-0.34648,-0.39193,2.22599,0.731976,0.633868,-146.864
"712",-0.414084,1.30039,-2.84085,-0.278602,1.63072,0.327315,1.22431,1.14422,0,-1.43726,1.16038,0.0977129,-0.34208,-0.31355,2.37288,1.25129,1.09249,-148.506
"713",0.713734,1.2893,-0.7582,-0.188097,1.99151,0.266498,1.26873,1.52819,0,-1.88362,-0.171746,0.0742466,-0.322962,-2.16031,0.196708,1.12426,1.04611,-145.85
"714",1.24937,1.26923,-0.754014,-0.293341,1.90666,0.278214,1.44672,1.32779,0,-2.37079,-0.445644,0.105341,-0.305113,-2.10011,0.274184,1.2316,1.12846,-147.664
"715",0.104989,1.06659,-1.28397,0.446639,2.65063,0.502902,1.66344,2.58067,0,-1.81246,0.619318,0.307002,-0.112352,-1.82059,0.766689,0.506381,0.392037,-142.73
"716",0.299498,1.11866,-1.04296,0.461378,2.56513,0.570225,1.8393,2.15948,0,-1.95092,0.30467,0.261105,-0.154471,-2.10841,0.471503,0.503259,0.405035,-141.659
"717",0.276291,0.923056,-1.50155,0.598491,1.94903,0.585473,1.81898,2.15455,0,-1.59116,0.474952,0.448589,0.0318071,-1.39836,1.02327,0.338105,0.220422,-141.072
"718",0.342322,0.857553,-2.05512,0.436948,1.79561,0.508891,1.50178,2.98837,0,-2.05468,0.322773,0.52048,0.104221,-1.23302,1.5385,0.536958,0.402713,-144.727
"719",0.238127,0.839895,0.366117,1.2363,1.93978,0.556171,1.71918,0.810866,0,-1.26521,0.360204,0.527112,0.124785,-3.3177,-0.908265,-0.289569,-0.384035,-144.618
"720",0.129205,0.876953,-0.0603572,0.724895,0.730266,0.768308,1.97144,0.49236,0,-1.6204,0.629017,0.512608,0.0735225,-3.0584,-0.427377,0.245264,0.0956966,-143.308
"721",0.157463,0.917311,-0.0286541,0.65031,0.713467,0.614436,1.63742,0.598902,0,-1.70379,0.534872,0.458892,0.0464558,-2.92034,-0.50824,0.28873,0.207626,-144.132
"722",-0.294118,0.696397,-1.87663,0.911466,1.89492,0.638585,1.41459,0.25094,0,-2.87318,0.874186,0.715555,0.267635,-2.00608,1.3182,0.112272,-0.0524065,-145.635
"723",-0.408196,0.930649,-1.19947,0.840666,1.96136,0.525707,1.60436,0.306509,0,-2.27101,1.09122,0.47067,0.0267032,-2.44249,0.668928,0.164887,0.0049892,-142.56
"724",-1.04647,0.817209,-1.08031,0.498276,2.04707,0.655586,1.82279,0.764298,0,-1.38921,1.62639,0.580129,0.146111,-2.34475,0.520708,0.490717,0.361014,-141.393
"725",-1.45428,1.15641,0.826577,1.04028,2.04479,0.43637,2.63436,0.180657,0,-0.117433,2.09283,0.223095,-0.18721,-3.86621,-1.39117,-0.0870855,-0.169936,-146.078
"726",-1.51719,1.03501,0.640649,0.934525,2.28265,0.44926,2.67348,0.139426,0,-0.322506,2.19956,0.345494,-0.067441,-3.75609,-1.16699,0.0216121,-0.0788967,-147.307
"727",-0.176893,1.36035,-0.197868,1.79407,1.92438,0.923456,1.91521,0.842384,0,-1.05578,0.894456,0.00514589,-0.399856,-2.74111,-0.351071,-0.852015,-0.931619,-147.463
"728",0.734355,0.551183,-0.583191,0.194711,1.90047,0.660038,0.93767,1.47727,0,-1.75727,-0.174486,0.828916,0.418608,-2.18636,0.0207367,0.740991,0.67159,-146.219
"729",-0.125247,1.00382,-1.03179,0.965822,2.18519,0.517636,1.85062,0.149668,0,-2.17479,0.751551,0.393022,-0.0410555,-2.36607,0.430155,0.022329,-0.0797861,-144.926
"730",0.016698,0.78887,-1.39081,0.892985,2.50655,0.798266,1.11724,0.169861,0,-1.17725,0.627927,0.605749,0.176,-1.48188,0.873385,0.0626029,-0.0489727,-148.533
"731",0.806737,0.912917,-1.23354,0.541653,1.44168,0.554239,0.844231,0.697221,0,-1.92432,-0.221586,0.459481,0.0452759,-1.56286,0.633853,0.385458,0.333405,-147.118
"732",-0.646663,0.682099,-1.36101,0.811087,0.780511,0.477672,1.01918,0.209735,0,-0.682379,1.09165,0.694366,0.289157,-1.50605,0.722663,0.124572,0.0863788,-146.141
"733",0.259585,1.31243,-1.77825,0.921458,1.42487,0.25976,1.26906,0.100036,0,-1.87345,0.496172,0.0746517,-0.352319,-1.4933,1.27878,0.0610014,-0.0848783,-146.682
"734",0.313966,1.31976,-1.66722,0.909181,1.5093,0.256224,1.24516,0.100466,0,-1.98305,0.378802,0.0698976,-0.359998,-1.52468,1.16696,0.0663735,-0.0784115,-145.127
"735",-0.128616,1.30241,-1.49028,0.92277,1.4418,0.236584,1.20701,0.0835334,0,-1.46934,0.71254,0.0807701,-0.33428,-1.60606,0.927317,0.0385146,-0.0557705,-145.246
"736",-0.815363,1.40401,-1.15858,0.14374,1.04059,0.272188,1.11237,0.561569,0,-0.966106,1.45399,-0.00996523,-0.438529,-2.1343,0.634598,0.841343,0.6996,-147.357
"737",-0.245307,1.35281,-0.55908,0.664728,0.759657,0.246836,1.25197,0.647061,0,-1.0118,0.930832,0.0322099,-0.389861,-2.35439,0.018198,0.28326,0.191665,-144.214
"738",-0.372341,1.30913,-0.638533,0.586769,0.736679,0.269632,1.59845,0.279046,0,-0.91836,1.14546,0.0612401,-0.348486,-2.28952,0.157324,0.352436,0.239089,-147.199
"739",-0.797813,1.36787,-1.00262,0.934867,0.992493,0.306831,1.52695,0.314322,0,-0.96897,1.48813,0.0203222,-0.406434,-2.2632,0.448408,0.0423824,-0.0701841,-144.188
"740",-0.816739,1.16529,-1.12929,0.686796,1.23103,0.30124,2.11991,0.369417,0,-0.887585,1.48709,0.213931,-0.207899,-1.87342,0.642896,0.257082,0.131607,-143.915
"741",-0.718229,1.23735,-1.69447,0.827335,1.40929,0.298295,1.52443,0.369848,0,-1.34748,1.45556,0.154244,-0.277516,-1.6539,1.18952,0.157736,0.0101774,-143.892
"742",-0.0908934,1.18706,-0.930596,0.838306,1.17002,0.259848,2.59457,0.527411,0,-1.73924,0.715827,0.207412,-0.232606,-2.29705,0.396951,0.142198,-0.000282489,-145.277
"743",0.0653939,1.21805,-0.771429,0.697867,1.24097,0.261117,2.45856,0.970899,0,-1.8763,0.491764,0.187272,-0.256671,-2.46484,0.215437,0.285538,0.155867,-147.418
"744",0.608605,1.27791,-1.21741,0.839072,0.676764,0.239994,1.98921,0.232582,0,-1.39452,0.137019,0.086601,-0.322576,-1.43129,0.754231,0.0746976,-0.0315583,-147.719
"745",-0.808572,1.22995,0.345502,0.891527,2.09178,0.27028,1.71401,0.340279,0,-1.45284,1.64664,0.165376,-0.28025,-3.55595,-0.791807,0.0764935,-0.0894728,-146.85
"746",0.0313655,1.21659,0.539144,0.228523,1.66902,0.280654,2.07743,0.470392,0,-2.07931,0.71545,0.196478,-0.25614,-4.07045,-1.05683,0.78467,0.618549,-147.224
"747",-0.324145,1.0006,0.432984,0.481451,1.38162,0.308824,1.99276,0.531758,0,-1.42587,0.990658,0.381,-0.0390217,-3.44291,-1.0183,0.465434,0.39709,-145.009
"748",-0.643668,1.33983,-0.0663902,0.852614,1.91382,0.27241,1.89138,0.746899,0,-0.849923,1.27097,0.0641977,-0.379273,-3.27555,-0.502815,0.14901,0.0137147,-145.772
"749",-0.0353729,1.27479,0.371084,0.812711,1.2845,0.293458,2.11502,0.204921,0,-1.59712,0.663764,0.112232,-0.306832,-3.27693,-0.957872,0.127381,0.0704352,-147.091
"750",-0.0996865,1.23412,0.0667128,0.861922,1.19941,0.244163,2.01216,0.0915541,0,-1.01115,0.764368,0.123331,-0.271995,-2.82929,-0.628631,0.0523179,0.00433015,-146.117
"751",0.526324,1.35769,0.147624,0.863326,0.879958,0.259759,3.15682,0.0971122,0,-1.76595,0.0952865,0.0265474,-0.390681,-2.94918,-0.696935,0.0725157,-0.00214566,-148.385
"752",-0.140907,1.44524,-0.241751,1.08351,1.43335,0.554814,4.22917,0.218065,0,-2.30512,0.884256,-0.0470271,-0.490662,-3.16645,-0.264303,-0.0956053,-0.249032,-144.904
"753",-0.396499,1.43752,0.589469,0.980822,1.01299,0.475222,3.01968,0.130693,0,-1.89623,1.02787,-0.0537738,-0.473453,-3.7235,-1.16393,-0.0278378,-0.109156,-147.291
"754",0.119214,1.20922,0.412036,0.867567,0.434347,0.376726,2.83711,0.20291,0,-1.1539,0.504755,0.162604,-0.249537,-3.25313,-0.935061,0.0684092,-0.0288004,-146.49
"755",0.0662424,1.15814,0.463619,0.855316,0.618743,0.331217,2.81964,0.306633,0,-1.61715,0.677464,0.228718,-0.200623,-3.63168,-0.984031,0.116771,-0.0088538,-145.527
"756",-0.35887,1.08247,0.703536,0.799587,0.606628,0.343912,2.34738,0.416138,0,-1.48887,0.85262,0.31834,-0.121485,-3.9749,-1.26136,0.185877,0.0458753,-150.28
"757",0.292315,1.13888,0.389206,0.857442,0.585087,0.303495,2.60981,0.437302,0,-1.81997,0.49704,0.246467,-0.189515,-3.32767,-0.84414,0.089078,-0.0542635,-149.051
"758",0.0975329,1.2007,-0.214358,0.983823,0.44224,0.347021,3.14994,0.286668,0,-1.29679,0.480453,0.181571,-0.234717,-2.69872,-0.366671,-0.0344144,-0.109502,-146.785
"759",0.364537,1.63453,-1.06882,0.774555,1.40688,0.600134,1.30574,0.394919,0,-2.88051,0.313236,-0.237931,-0.671713,-2.36099,0.532092,0.211144,0.0779325,-143.879
"760",-0.402911,1.85211,-1.05755,0.77276,0.85771,0.671781,0.812723,0.798121,0,-1.92479,0.909007,-0.458038,-0.886941,-2.31036,0.446084,0.20778,0.109763,-148.962
"761",0.166609,1.74137,-0.550605,0.543953,0.85183,0.669044,0.885251,0.620897,0,-2.35657,0.659235,-0.341562,-0.789774,-2.9589,0.0795344,0.458525,0.274694,-152.364
"762",0.50175,1.37331,-1.2843,0.0503363,1.19017,0.313739,0.636673,0.915624,0,-2.91828,0.164736,0.00371264,-0.411638,-1.85742,0.784468,0.893595,0.777629,-154.759
"763",0.676876,1.42424,-1.24872,0.157307,1.08986,0.328003,0.694457,0.770574,0,-2.83107,-0.0271829,-0.0333058,-0.460467,-1.98732,0.749849,0.811669,0.671716,-151.152
"764",-0.242367,1.19008,-1.34583,-0.0628317,0.679692,0.447238,0.729376,0.686128,0,-1.35674,1.03561,0.191584,-0.241789,-1.72133,0.895409,1.01962,0.862064,-149.253
